Model,EcoLvl3,Category,Trt_Type_Sub,Treatment_count,MR_trt_comp,LDCpointID,DateVisited,ProjectKey,PrimaryKey,Trt_Type_Major,recent_trt_count,FirePolyID,USGS_Assigned_ID,MR_wildfire,Fire_freq,Fire_freq_post_trt,EcoLvl1,NA_L1KEY,EcoLvl2,NA_L2KEY,NA_L3KEY,MLRARSYM,MLRA_name,horizontal_flux_total_MD,ln_q,n_CETWI,CETWI,sandtotal_0_cm,BareSoil_FH,TotalFoliarCover,ForbCover_AH,GramCover_AH,ShrubCover_AH,Gap100plus,trt_binary,distance,weights,subclass,trt_control,BareSoil_FH_scaled,TotalFoliarCover_scaled,ForbCover_AH_scaled,GramCover_AH_scaled,ShrubCover_AH_scaled,Gap100plus_scaled,CETWI_scaled,sandtotal_0_cm_scaled
6,Northwestern Great Plains,"Control, never burned",,2177,,58030,2020-08-04,BLM_AIM,MT_North-Central-Montana-LUP-2017_GR-132_V12020-09-01,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",0.13561465,-1.9979378709634812,1,514,24,27.3333333333333,71.3333333333333,31.3333333333333,62.6666666666667,2,32.28,0,0.1003154810163567,1,13,Control,1.2441739935728517,-0.05323774174377009,1.0717406601375106,0.5583281568474968,-0.5024355040431139,1.7400340552231717,-0.5343425953435125,-0.9704701607851116
6,Northwestern Great Plains,"Control, never burned",,2177,,58053,2018-06-14,BLM_AIM,MTC02000_2018_SiltyLoamy-2622018-09-01,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",6.56e-5,-9.63193486201423,1,455,48,8.66666666666667,68.6666666666667,11.3333333333333,59.3333333333333,5.33333333333333,0,0,0.04830382880601956,1,19,Control,-0.1792290481709626,-0.20340275204945713,-0.2957058018017316,0.4189309808510528,0.003914216545738473,-0.6027361844852436,-1.2163518718604278,2.0805284953817798
6,Northwestern Great Plains,"Control, never burned",,2177,,58153,2015-06-25,BLM_AIM,20153027105210B3,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",0.736870934,-0.3053425256022478,1,503,29,23.7623762376238,63.3663366336634,11.8811881188119,56.4356435643564,17.8217821782178,6.07,0,0.011380464989585313,1,4,Control,0.9718751797173392,-0.5018742948105206,-0.25824769739877185,0.2977520496383046,1.9009709915043682,-0.16219667534552606,-0.6614968672364967,-0.33484544075034256
6,Northwestern Great Plains,"Control, never burned",,2177,,58155,2016-07-25,BLM_AIM,20163055102407B1,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",0.013008463,-4.342155133329181,1,593,42,16.8316831683168,74.2574257425743,6.93069306930693,38.6138613861386,0.99009900990099,5.2,0,0.08980854138138052,1,47,Control,0.4433839513471047,0.1114233957944049,-0.5967245444134373,-0.4475397824218755,-0.6558444292908256,-0.22533825243803912,0.37885626643337433,1.317778831340057
6,Northwestern Great Plains,"Control, never burned",,2177,,58225,2023-08-21,BLM_AIM,20233027105307B3,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",1.04e-5,-11.473704751816948,1,623,34,4.25531914893617,72.3404255319149,18.0851063829787,59.5744680851064,5.31914893617021,0,0,0.04122715659643253,1,30,Control,-0.515610770042032,0.003473512148275093,0.16592860662598496,0.4290150318805848,0.001759536883658279,-0.6027361844852436,0.7256406443233313,0.3007792792844265
6,Northwestern Great Plains,"Control, never burned",,2177,,58273,2021-08-13,BLM_AIM,202130105100602B2,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",12.13639544,2.4962088255628445,2,444.5,17,35.6435643564356,41.5841584158416,3.96039603960396,28.7128712871287,10.8910891089109,9.13,0,0.011407846150837838,1,4,Control,1.8778601426377255,-1.728469676020372,-0.7998106526222355,-0.8615908002330873,0.8481646417651741,0.05988749235917502,-1.3377264041219128,-1.8603447688337884
6,Northwestern Great Plains,"Control, never burned",,2177,,58385,2018-08-14,BLM_AIM,20183015105320B2,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",1.760423581,0.565554451116163,1,660,39,1.98019801980198,65.3465346534653,11.8811881188119,60.3960396039604,0,1.2,0,0.04856710090462591,1,6,Control,-0.6890972523033838,-0.39036562379144796,-0.25824769739877185,0.4633724567627912,-0.8062453363964255,-0.5156443540128117,1.1533413770542784,0.9364039993191956
6,Northwestern Great Plains,"Treated, never burned",Prescribed Burn,52,2005-05-05,58389,2016-07-21,BLM_AIM,20163027105214B1,Prescribed Burn,1,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",4.339803853,1.467829151929691,1,488,29,61.3861386138614,38.6138613861386,0.99009900990099,6.93069306930693,2.97029702970297,53,1,0.09487161594109192,1,48,Prescribed burn,3.840827562298581,-1.8957326825489895,-1.002896760831034,-1.7725030394177526,-0.3550426150796261,3.2438196613804937,-0.8348890561814752,-0.33484544075034256
6,Northwestern Great Plains,"Control, never burned",,2177,,58409,2021-07-06,BLM_AIM,MT_North-Central-Montana-LUP-2017_WS-391_V12021-09-01,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",1.011542301,0.011476196820432518,1,532,24,18,37.3333333333333,4,19.3333333333333,16,3.57,0,0.01028285927499735,1,1,Control,0.5324724727009457,-1.9678416231413274,-0.7971028378461182,-1.2538351311062428,1.624233322430068,-0.34363798882975893,-0.3262719686095382,-0.9704701607851116
6,Northwestern Great Plains,"Control, never burned",,2177,,58431,2019-07-11,BLM_AIM,MTL0600_2020_MSMB-0862019-09-01,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",0.028671827,-3.551840275968981,1,666,29,19.3333333333333,78,4.66666666666667,24,2.66666666666667,10.04,0,0.08893743247381819,1,29,Control,0.6341441185397872,0.3221747840204587,-0.7515212891148099,-1.0586790847112235,-0.4011655599253428,0.12593213046743568,1.2226982526322698,-0.33484544075034256
6,Northwestern Great Plains,"Control, never burned",,2177,,58488,2022-07-11,BLM_AIM,MT_NCMDO_LUP_2022_MLT_087_V12022-09-01,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",2.49865378,0.9157520988374227,1,669,19,45.3333333333333,32.6666666666667,12.6666666666667,6.66666666666667,12,14.19,0,0.0165345011069709,1,42,Control,2.6167412123972467,-2.2306303911762826,-0.20454270433911093,-1.783544399892718,1.0166136577234446,0.4271247108512623,1.2573766904212655,-1.6060948808198807
6,Northwestern Great Plains,"Control, never burned",,2177,,58526,2019-07-13,BLM_AIM,MTL0600_2020_WSMB-1672019-09-01,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",0.066835624,-2.705519047176759,1,443,25,38.6666666666667,59.3333333333333,0,18,0,35.28,0,0.10936137915355663,1,12,Control,2.1083829832030316,-0.7289802881193785,-1.0705921302339667,-1.3095940015048178,-0.8062453363964255,1.9577636314042512,-1.3550656230164106,-0.8433452167781578
6,Northwestern Great Plains,"Treated, never burned",Prescribed Burn,52,2009-06-13,58609,2013-08-21,BLM_AIM,2012305030301B1,Prescribed Burn,1,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",3.55e-7,-14.851148047470996,1,645,23,1.98019801980198,72.2772277227723,9.9009900990099,27.7227722772277,0.99009900990099,0,1,0.07007295029930269,1,49,Prescribed burn,-0.6890972523033838,-8.527522467369599e-5,-0.3936384362046389,-0.9029959020142088,-0.6558444292908256,-0.6027361844852436,0.9799491881092999,-1.0975951047920653
6,Northwestern Great Plains,"Control, never burned",,2177,,58610,2022-08-07,BLM_AIM,MT_UMRBNM_LUP_2022_COMB_001_V22022-09-01,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",4.15e-9,-19.300157502703804,1,673,22,3.33333333333333,81.3333333333333,3.33333333333333,8.66666666666667,0,2.53,0,0.12346267317081659,1,22,Control,-0.5859156315263394,0.5098810469025703,-0.8426843865774265,-1.6999060942948532,-0.8062453363964255,-0.4191175752391999,1.3036146074732597,-1.2247200487990193
6,Northwestern Great Plains,"Control, never burned",,2177,,58639,2019-07-12,BLM_AIM,MTL0600_2019_WSMB-1612019-09-01,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",8.09e-8,-16.330052012881964,1,666,24,12,88,34,38.6666666666667,20.6666666666667,0,0,0.03674476004900598,1,16,Control,0.07495006642614735,0.885293572666799,1.2540668550627454,-0.44533151032688045,2.333122931254467,-0.6027361844852436,1.2226982526322698,-0.9704701607851116
6,Northwestern Great Plains,"Control, never burned",,2177,,58675,2019-08-13,BLM_AIM,2019305105204B3,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",0.012065006,-4.417446082599008,1,635,26,11.8811881188119,74.2574257425743,32.6732673267327,19.8019801980198,10.8910891089109,13.93,0,0.1111544121109147,1,12,Control,0.0658902167969449,0.1114233957944049,1.163355060062817,-1.2342367162631775,0.8481646417651741,0.4082548142489021,0.8643543954793141,-0.716220272771204
6,Northwestern Great Plains,"Control, never burned",,2177,,58678,2021-08-17,BLM_AIM,MT_North-Central-Montana-LUP-2017_GR-204_V12021-09-01,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",1.548810317,0.4374870988041463,1,631,25,22.6666666666667,26,2,8.66666666666667,2,49.35,0,0.0778934345303469,1,14,Control,0.8883232331369024,-2.606042916940511,-0.9338474840400424,-1.6999060942948532,-0.5024355040431139,2.978915343693514,0.8181164784273199,-0.8433452167781578
6,Northwestern Great Plains,"Control, never burned",,2177,,58760,2020-08-19,BLM_AIM,20203015105302B2,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",13.06890771,2.570235951840787,1,448,31,8.91089108910891,67.3267326732673,28.7128712871287,35.6435643564356,13.8613861386139,12.33,0,0.06119687824514517,1,10,Control,-0.16060602393315485,-0.2788569527723694,0.8925735824510832,-0.5717550877652404,1.299367363081978,0.2921323736189931,-1.297268226701418,-0.08059555273643494
6,Northwestern Great Plains,"Treated, never burned",Prescribed Burn,52,2014-05-30,58786,2022-07-08,BLM_AIM,MT_UMRBNM_LUP_2022_GRMB_038_V22022-09-01,Prescribed Burn,1,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",3.853004923,1.348853343348888,1,586,32,74,12.6666666666667,0,1.33333333333333,8.66666666666667,68.26,1,0.04903186211144898,1,50,Prescribed burn,4.802681597932397,-3.356867968468963,-1.0705921302339667,-2.0065798814870246,0.5102639371345922,4.351337438888252,0.29793991159238437,0.046529391270518874
6,Northwestern Great Plains,"Treated, never burned",Prescribed Burn,52,2014-05-30,58787,2019-07-12,BLM_AIM,MTL0600_2019_GRMB-0382019-09-01,Prescribed Burn,1,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",0.411709908,-0.8874362844283363,1,586,32,70,30,11.3333333333333,11.3333333333333,6,47.8,1,0.059069676537841315,1,51,Prescribed burn,4.497666660415865,-2.380795401481975,-0.2957058018017316,-1.5883883534977017,0.10518416066350948,2.866421729333289,0.29793991159238437,0.046529391270518874
6,Northwestern Great Plains,"Control, never burned",,2177,,58805,2021-08-25,BLM_AIM,2021305105014B3,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",0.021943501,-3.819284265306443,2,649.5,29,16.8316831683168,56.4356435643564,2.97029702970297,40.5940594059406,0,13.67,0,0.04523466428740845,1,25,Control,0.4433839513471047,-0.8921546433772952,-0.8675060220251684,-0.3647295788596324,-0.8062453363964255,0.3893849176465419,1.0319668447927934,-0.33484544075034256
6,Northwestern Great Plains,"Control, never burned",,2177,,58825,2016-08-30,BLM_AIM,2016305105016B2,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",0.206099647,-1.5793955038479863,1,634,29,28.7128712871287,47.5247524752475,0,29.7029702970297,14.8514851485149,3.27,0,0.01010132773805447,1,2,Control,1.349368914267499,-1.393943662963142,-1.0705921302339667,-0.8201856984519657,1.4497682701875796,-0.365410946447867,0.8527949162163156,-0.33484544075034256
6,Northwestern Great Plains,"Control, never burned",,2177,,58837,2023-07-26,BLM_AIM,2023305105003B2,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",6.46e-10,-21.160221612145946,1,659,27,5.94059405940594,67.3267326732673,5.94059405940594,13.8613861386139,0,2.57,0,0.09146333283045067,1,26,Control,-0.38710226466325304,-0.2788569527723694,-0.6644199138163699,-1.4826673269499027,-0.8062453363964255,-0.4162145142234521,1.1417818977912797,-0.5890953287642502
6,Northwestern Great Plains,"Control, never burned",,2177,,58863,2019-07-28,BLM_AIM,MTL0600_2019_RIMB-1322019-09-01,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",0.00248703,-5.9966660515074475,1,515,29,8,84.6666666666667,50,48,18,3.64,0,0.06845394202104212,1,8,Control,-0.23006487109038487,0.6975873097846874,2.3480240246141393,-0.05501941753684622,1.9280431547833796,-0.3385576320522004,-0.5227831160805139,-0.33484544075034256
6,Northwestern Great Plains,"Control, never burned",,2177,,58871,2023-07-12,BLM_AIM,2023305105009B2,,,,,,,,GREAT PLAINS,9  GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,9.3  WEST-CENTRAL SEMIARID PRAIRIES,9.3.3  Northwestern Great Plains,58A,"Northern Rolling High Plains, Northern Part",6.1e-6,-12.007221786785008,1,448,29,6.93069306930693,63.3663366336634,13.8613861386139,30.6930693069307,7.92079207920792,4,0,0.04950155023369346,1,40,Control,-0.3116035177532203,-0.5018742948105206,-0.12285695859290496,-0.7787805966708441,0.39696192044837303,-0.3124300829104709,-1.297268226701418,-0.33484544075034256
7,Snake River Plain,"Treated, post-burn",Aerial Seeding,154,2012-11-22,39526,2021-06-12,BLM_AIM,ID_BurleyFO_LUP_Revisit_2021_NAT-NR-003_V12021-09-01,Seeding,1,1866,59904,2012-08-19,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.8  Snake River Plain,11,Snake River Plains,1.57162e-4,-8.75823343747054,1,432,41,10,74,56.6666666666667,34.6666666666667,0,5.8,1,0.3053792101381587,1,1,Post-burn aerial seeding,-0.23204125747878146,0.5293792029722756,3.674239029507316,-0.9762921022855635,-0.6989179100106081,-0.4132615593552516,-0.8740350012152195,-0.0934897705448525
7,Snake River Plain,"Control, post-burn",,499,,39775,2016-07-26,BLM_AIM,20161631102213B1,,1,1750,56771,2010-07-18,2,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.8  Snake River Plain,11,Snake River Plains,0.207913218,-1.5706345074956274,1,575,41,23.7623762376238,66.3366336633663,2.97029702970297,64.3564356435644,0,0,0,0.37447403190723705,0.9967532467532467,59,Post-burn control,0.9631533089751215,0.12258445622730417,-0.7005275520200308,0.4180107531636128,-0.6989179100106081,-0.6979684492408956,1.1325821916702885,-0.0934897705448525
7,Snake River Plain,"Control, post-burn",,499,,39807,2016-07-26,BLM_AIM,20161631102213B2,,1,1750,56771,2010-07-18,2,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.8  Snake River Plain,11,Snake River Plains,0.065918137,-2.7193416553094116,1,358,40,17.8217821782178,67.3267326732673,0.99009900990099,66.3366336633663,0,0,0,0.30840284162101733,0.9967532467532467,48,Post-burn control,0.44724198532595083,0.17514191704706827,-0.8618588334531228,0.5110056079067735,-0.6989179100106081,-0.6979684492408956,-1.9124243178133145,-0.16641495535225845
7,Snake River Plain,"Control, post-burn",,499,,39943,2022-05-27,BLM_AIM,ID_BUFO_LUP_2021_SEED_NR_004_V12022-09-01,,1,378,22750,1981-07-11,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.8  Snake River Plain,11,Snake River Plains,9.38e-5,-9.274345701952095,1,559,43,2.66666666666667,83.3333333333333,33.3333333333333,68.6666666666667,32,0,0,0.09788092183993945,0.9967532467532467,33,Post-burn control,-0.868905124783473,1.0248208669665777,1.773218763287377,0.6204295536545668,3.5627786734508753,-0.6979684492408956,0.9080655826761057,0.05236059906995945
7,Snake River Plain,"Control, post-burn",,499,,40140,2020-06-14,BLM_AIM,20061508513814802020-09-01,,,378,22750,1981-07-11,2,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.8  Snake River Plain,11,Snake River Plains,0.012231929,-4.403705614819573,1,490,49,12,62,0,62,0,1.36,0,0.3338791257895557,0.9967532467532467,11,Post-burn control,-0.058351111850229155,-0.10761722216325799,-0.9425244741696687,0.3073468760192455,-0.6989179100106081,-0.631209592302193,-0.060162293611307184,0.48991170791439526
7,Snake River Plain,"Control, post-burn",,499,,40324,2019-05-20,BLM_AIM,19052110115658812019-09-01,,,1257,42123,2000-08-17,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.8  Snake River Plain,11,Snake River Plains,0.032529795,-3.425598840391926,1,478,46,4,80.6666666666667,10,74,3.33333333333333,0,0,0.27841802445582375,0.9967532467532467,74,Post-burn control,-0.7531116943644385,0.8832661058253516,-0.1278015029325542,0.8708956957628209,-0.25499118256670406,-0.6979684492408956,-0.22854975035694422,0.27113615349217735
7,Snake River Plain,"Control, post-burn",,499,,40349,2019-05-14,BLM_AIM,19050507091491972019-09-01,,,1758,56834,2010-08-27,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.8  Snake River Plain,11,Snake River Plains,0.00151023,-6.4954933218737,1,526,51,2,81.3333333333333,9.33333333333333,76,0,0,0,0.32540054943045577,0.9967532467532467,21,Post-burn control,-0.9268018399929907,0.9186547961106555,-0.1821163676816954,0.9648204990534168,-0.6989179100106081,-0.6979684492408956,0.4450000766256039,0.6357620775292072
7,Snake River Plain,"Control, post-burn",,499,,40385,2011-08-09,BLM_AIM,20111631080802O1,,1,399,22823,1981-08-19,3,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.8  Snake River Plain,11,Snake River Plains,0.060565699,-2.8040265692607282,1,551,45,11.8811881188119,47.5247524752475,0,47.5247524752475,0.99009900990099,0,0,0.32981392982808133,0.9967532467532467,97,Post-burn control,-0.06866933832321077,-0.8760072993482014,-0.9425244741696687,-0.37244551215328625,-0.5670584860173692,-0.6979684492408956,0.7958072781790144,0.1982109686847714
7,Snake River Plain,"Control, post-burn",,499,,40412,2011-08-09,BLM_AIM,20111631080802O2,,1,399,22823,1981-08-19,3,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.8  Snake River Plain,11,Snake River Plains,0.271506017,-1.3037709777911068,1,557,45,16.8316831683168,49.5049504950495,0,45.5445544554455,5.94059405940594,1.27,0,0.284237073967837,0.9967532467532467,110,Post-burn control,0.3612567647177559,-0.7708923777086736,-0.9425244741696687,-0.4654403668964516,0.09223863394882557,-0.6356274578349012,0.8800010065518329,0.1982109686847714
7,Snake River Plain,"Control, post-burn",,499,,40533,2022-06-09,BLM_AIM,20221631102215B1,,1,399,22823,1981-08-19,3,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.8  Snake River Plain,11,Snake River Plains,0.702122088,-0.3536479755477901,1,579,46,28.7128712871287,68.3168316831683,3.96039603960396,67.3267326732673,0.99009900990099,3.8,0,0.38652619936530336,0.9967532467532467,94,Post-burn control,1.3930794120160879,0.2276993778668324,-0.6198619113034847,0.5575030352783561,-0.5670584860173692,-0.5114363489709909,1.1887113439188342,0.27113615349217735
